#PRODUCTID;SKU;TITLE;QUANTITY;PURCHASE_PRICE;VENDOR;SERIAL;PURCHASE_DATE;MERCI_STATUS
6359;"RCH009219";"Chart Recorder" size;"1";"0.00";"";"";"";"surplus" 
6360;"RCH010258";"Chart Recorder" size;"1";"0.00";"";"";"";"lost" 
6361;"RCH017853";"Chart Recorder" size;"1";"0.00";"";"";"";"surplus" 
6362;"RCH017854";"Chart Recorder" size;"1";"0.00";"";"";"";"surplus" 
6363;"RCH017855";"Chart Recorder" size;"1";"0.00";"";"";"";"surplus" 
6364;"RCH017856";"Chart Recorder" size;"1";"0.00";"";"";"";"surplus" 
6365;"RCH018911";"Chart Recorder" size;"1";"0.00";"";"";"";"surplus" 
6366;"RCH019496";"Chart Recorder" size;"1";"0.00";"";"";"";"surplus" 
6367;"RCH019643";"Chart Recorder" size;"1";"0.00";"";"";"";"surplus" 
6368;"RCH019681";"Chart Recorder" size;"1";"0.00";"";"";"";"surplus" 
6369;"RCH019682";"Chart Recorder" size;"1";"0.00";"";"";"";"surplus" 
6370;"RCH019698";"Chart Recorder" size;"1";"0.00";"";"";"";"surplus" 
6371;"RCL024162";"Chart Recorder, Linear" size;"1";"0.00";"";"";"";"surplus" 
6372;"RCL024221";"Chart Recorder, Linear" size;"1";"0.00";"";"";"";"surplus" 
6373;"RCL024222";"Chart Recorder, Linear" size;"1";"0.00";"";"";"";"surplus" 
6374;"RCL024223";"Chart Recorder, Linear" size;"1";"0.00";"";"";"";"lost" 
6375;"RCM001256";"Chart Recorder, Mpi" size;"1";"0.00";"";"";"";"surplus" 
6376;"RCR005951";"Crusher, Rock" size;"1";"0.00";"";"";"";"available" 
6377;"RCS020684";"Chart Recorder" size;"1";"0.00";"";"";"";"surplus" 
6378;"RCX006179";"Chart Recorder, X/y" size;"1";"0.00";"";"";"";"surplus" 
6379;"RCX019488";"Chart Recorder, X/y" size;"1";"0.00";"";"";"";"surplus" 
6380;"RCX019489";"Chart Recorder, X/y" size;"1";"0.00";"";"";"";"lost" 
6381;"RDK017971";"Kjeldahl Apparatus" size;"1";"0.00";"";"";"";"surplus" 
6382;"RDK017972";"Kjeldahl Apparatus" size;"1";"0.00";"";"";"";"surplus" 
6383;"RDP025148";"Physics Demo, Rotational Dynamics" size;"1";"0.00";"";"";"";"lost" 
6384;"RDP025918";"Physics Demo, Rotational Dynamics" size;"1";"0.00";"";"";"";"lost" 
6385;"RDP126236";"Physics Demo, Rotational Dynamics" size;"1";"0.00";"";"";"";"lost" 
6386;"RDT006085";"Recorder, Temperature, Tempscribe" size;"1";"0.00";"";"";"";"surplus" 
6387;"RDT006086";"Recorder, Temperature, Drum" size;"1";"0.00";"";"";"";"surplus" 
6388;"RDT006087";"Recorder, Temperature, Drum" size;"1";"0.00";"";"";"";"surplus" 
6389;"RDT006088";"Recorder, Temperature, Drum" size;"1";"0.00";"";"";"";"lost" 
6390;"RDT006091";"Recorder, Temperature, Drum" size;"1";"0.00";"";"";"";"surplus" 
6391;"RDT006173";"Recorder, Temperature, Drum" size;"1";"0.00";"";"";"";"surplus" 
6392;"RDT019498";"Recorder, Temperature, Drum" size;"1";"0.00";"";"";"";"surplus" 
6393;"RDT019499";"Recorder, Temperature, Drum" size;"1";"0.00";"";"";"";"surplus" 
6394;"RDT019576";"Recorder, Temperature, Drum" size;"1";"0.00";"";"";"";"lost" 
6395;"RDW016058";"Recorder, Temperature, Drum" size;"1";"0.00";"";"";"";"surplus" 
6396;"RDW016118";"Recorder, Temperature, Drum" size;"1";"0.00";"";"";"";"none" 
6397;"RDW016119";"Recorder, Temperature, Drum" size;"1";"0.00";"";"";"";"surplus" 
6398;"REC019834";"Reactor" size;"1";"0.00";"";"";"";"available" 
6399;"REDLEDFL0";"Red Led Flashlight Night Vision" size;"1000";"0.00";"";"";"";"available" 
6400;"REFLEXHAM";"Reflex hammer" size;"1000";"0.00";"";"";"";"none" 
6401;"REG000002";"Spirometer" size;"1";"0.00";"";"";"";"surplus" 
6402;"REG000003";"Spirometer, 9l, Phipps &amp; Bird" size;"1";"0.00";"";"";"";"none" 
6403;"REL019487";"Relaskop" size;"1";"0.00";"";"";"";"none" 
6404;"RESPIRATR";"Respirator" size;"1000";"0.00";"";"";"";"surplus" 
6405;"RESPSRATR";"Respirator" size;"1000";"0.00";"";"";"";"lost" 
6406;"REV000001";"Stirrer" size;"1";"0.00";"";"";"";"surplus" 
6407;"RFF000001";"Refrigerator, Explosion Proof, Fisher" size;"1";"0.00";"";"";"";"available" 
6408;"RFF000002";"Refrigerator, Explosion Proof, Fisher" size;"1";"0.00";"";"";"";"available" 
6409;"RFF002006";"Refrigerator, Fisher" size;"1";"0.00";"";"";"";"surplus" 
6410;"RFG000001";"Refrigerator, Ge" size;"1";"0.00";"";"";"";"surplus" 
6411;"RFG016253";"Refrigerator" size;"1";"0.00";"";"";"";"lost" 
6412;"RFG201001";"Refrigerator, Energy Star, 18cf" size;"1";"0.00";"";"";"";"lost" 
6413;"RFG201002";"Refrigerator, Energy Star, 18cf" size;"1";"0.00";"";"";"";"lost" 
6414;"RFH016823";"Refrigerator" size;"1";"0.00";"";"";"";"lost" 
6415;"RFH200801";"Refrigerator, Hotpoint" size;"1";"0.00";"";"";"";"available" 
6416;"RFH200802";"Refrigerator, Hotpoint" size;"1";"0.00";"";"";"";"available" 
6417;"RFH200803";"Refrigerator, Hotpoint" size;"1";"0.00";"";"";"";"available" 
6419;"RFL008538";"Refrigerator, Explosion Proof" size;"1";"0.00";"";"";"";"lost" 
6420;"RFL008539";"Refrigerator" size;"1";"0.00";"";"";"";"none" 
6421;"RFL018752";"Refrigerator" size;"1";"0.00";"";"";"";"lost" 
6422;"RFL018753";"Refrigerator, Explosion Proof" size;"1";"0.00";"";"";"";"surplus" 
6423;"RFL018754";"Refrigerator, Explosion Proof" size;"1";"0.00";"";"";"";"surplus" 
6424;"RFL018755";"Refrigerator, Explosion Proof" size;"1";"0.00";"";"";"";"available" 
6425;"RFL018756";"Refrigerator" size;"1";"0.00";"";"";"";"surplus" 
6426;"RFL018757";"Refrigerator, Explosion Proof" size;"1";"0.00";"";"";"";"lost" 
6427;"RFL025590";"Refrigerator, Explosion Proof" size;"1";"0.00";"";"";"";"lost" 
6428;"RFL025933";"Refrigerator" size;"1";"0.00";"";"";"";"lost" 
6429;"RFL025934";"Refrigerator" size;"1";"0.00";"";"";"";"available" 
6430;"RFR021466";"Refrigerator, Radiation, Lead" size;"1";"0.00";"";"";"";"lost" 
6431;"RFS000001";"Refrigerator, Beer Cooler, Isotemp, Fisher" size;"1";"0.00";"";"";"";"lost" 
6432;"RFS000002";"Refrigerator, Beer Cooler, Vwr" size;"1";"0.00";"";"";"";"available" 
6433;"RFS000972";"Refrigerator" size;"1";"0.00";"";"";"";"surplus" 
6434;"RFS000975";"Refrigerator" size;"1";"0.00";"";"";"";"lost" 
6435;"RFS002001";"Refrigerator, Sears" size;"1";"0.00";"";"";"";"lost" 
6436;"RFS002002";"Refrigerator, Sears" size;"1";"0.00";"";"";"";"surplus" 
6437;"RFS002003";"Refrigerator, Undercounter, Subzero" size;"1";"0.00";"";"";"";"available" 
6438;"RFS002004";"Refrigerator, Sears" size;"1";"0.00";"";"";"";"available" 
6439;"RFS002005";"Refrigerator, Sears" size;"1";"0.00";"";"";"";"available" 
6440;"RFS002006";"Refrigerator, 17 Cu Ft, Sears/kenmore" size;"1";"0.00";"";"";"";"available" 
6441;"RFS002007";"Refrigerator, U/c, Sears/kenmore" size;"1";"0.00";"";"";"";"available" 
6442;"RFS005156";"Refrigerator" size;"1";"0.00";"";"";"";"lost" 
6443;"RFS005758";"Refrigerator" size;"1";"0.00";"";"";"";"available" 
6444;"RFS005759";"Refrigerator" size;"1";"0.00";"";"";"";"lost" 
6445;"RFS005760";"Refrigerator" size;"1";"0.00";"";"";"";"available" 
6446;"RFS005762";"Refrigerator" size;"1";"0.00";"";"";"";"lost" 
6447;"RFS005763";"Refrigerator" size;"1";"0.00";"";"";"";"surplus" 
6448;"RFS005764";"Refrigerator" size;"1";"0.00";"";"";"";"surplus" 
6449;"RFS005765";"Refrigerator" size;"1";"0.00";"";"";"";"surplus" 
6450;"RFS005766";"Refrigerator" size;"1";"0.00";"";"";"";"surplus" 
6451;"RFS005767";"Refrigerator" size;"1";"0.00";"";"";"";"lost" 
6452;"RFS005769";"Refrigerator" size;"1";"0.00";"";"";"";"lost" 
6453;"RFS005770";"Refrigerator" size;"1";"0.00";"";"";"";"available" 
6454;"RFS005772";"Refrigerator" size;"1";"0.00";"";"";"";"surplus" 
6455;"RFS005773";"Refrigerator" size;"1";"0.00";"";"";"";"surplus" 
6456;"RFS005774";"Refrigerator" size;"1";"0.00";"";"";"";"lost" 
6457;"RFS005775";"Refrigerator" size;"1";"0.00";"";"";"";"surplus" 
6458;"RFS005776";"Refrigerator" size;"1";"0.00";"";"";"";"available" 
6459;"RFS005777";"Refrigerator" size;"1";"0.00";"";"";"";"surplus" 
6460;"RFS005778";"Refrigerator" size;"1";"0.00";"";"";"";"available" 
6461;"RFS005779";"Refrigerator" size;"1";"0.00";"";"";"";"surplus" 
6462;"RFS005780";"Refrigerator" size;"1";"0.00";"";"";"";"surplus" 
6463;"RFS005781";"Refrigerator" size;"1";"0.00";"";"";"";"lost" 
6464;"RFS005782";"Refrigerator" size;"1";"0.00";"";"";"";"surplus" 
6465;"RFS005783";"Refrigerator" size;"1";"0.00";"";"";"";"lost" 
6466;"RFS005784";"Refrigerator" size;"1";"0.00";"";"";"";"lost" 
6467;"RFS005785";"Refrigerator" size;"1";"0.00";"";"";"";"surplus" 
6468;"RFS005786";"Refrigerator" size;"1";"0.00";"";"";"";"lost" 
6469;"RFS005787";"Refrigerator" size;"1";"0.00";"";"";"";"surplus" 
6470;"RFS005790";"Refrigerator" size;"1";"0.00";"";"";"";"surplus" 
6471;"RFS005793";"Refrigerator" size;"1";"0.00";"";"";"";"lost" 
6472;"RFS005794";"Refrigerator" size;"1";"0.00";"";"";"";"lost" 
6473;"RFS005796";"Refrigerator" size;"1";"0.00";"";"";"";"surplus" 
6474;"RFS005823";"Refrigerator" size;"1";"0.00";"";"";"";"surplus" 
6475;"RFS005824";"Refrigerator" size;"1";"0.00";"";"";"";"lost" 
6476;"RFS007900";"Refrigerator" size;"1";"0.00";"";"";"";"lost" 
6477;"RFS010170";"Refrigerator" size;"1";"0.00";"";"";"";"lost" 
6478;"RFS010538";"Refrigerator" size;"1";"0.00";"";"";"";"lost" 
6479;"RFS010542";"Refrigerator" size;"1";"0.00";"";"";"";"surplus" 
6480;"RFS010650";"Refrigerator" size;"1";"0.00";"";"";"";"lost" 
6481;"RFS016057";"Refrigerator" size;"1";"0.00";"";"";"";"surplus" 
6482;"RFS025149";"Refrigerator" size;"1";"0.00";"";"";"";"available" 
6483;"RFS025150";"Refrigerator" size;"1";"0.00";"";"";"";"surplus" 
6484;"RFS025151";"Refrigerator" size;"1";"0.00";"";"";"";"available" 
6485;"RFS025152";"Refrigerator" size;"1";"0.00";"";"";"";"surplus" 
6486;"RFS025153";"Refrigerator" size;"1";"0.00";"";"";"";"surplus" 
6487;"RFS070253";"Refrigerator, Beer Cooler, Isotemp, Fisher" size;"1";"0.00";"";"";"";"available" 
6488;"RFS200801";"Refrigerator, Beer Cooler, Revco" size;"1";"0.00";"";"";"";"available" 
6489;"RFS200901";"Refrigerator, Beer Cooler, Isotemp, Fisher" size;"1";"0.00";"";"";"";"available" 
6490;"RFSOO5820";"Refrigerator" size;"1";"0.00";"";"";"";"surplus" 
6491;"RFU000001";"Refrigerator, Under Counter, Explosion Proof" size;"1";"0.00";"";"";"";"available" 
6492;"RFU000002";"Freezer, Under Counter, Explosion Proof" size;"1";"0.00";"";"";"";"available" 
6493;"RFU000003";"Refrigerator, Under Counter, Explosion Proof" size;"1";"0.00";"";"";"";"available" 
6494;"RFU006094";"Refrigerator" size;"1";"0.00";"";"";"";"lost" 
6495;"RFU200801";"Refrigerator, Undercounter, Marvel" size;"1";"0.00";"";"";"";"available" 
6496;"RFU200802";"Refrigerator, Undercounter, Excellence" size;"1";"0.00";"";"";"";"none" 
6497;"RFU200803";"Refrigerator, Undercounter, Magic Chef" size;"1";"0.00";"";"";"";"available" 
6498;"RFU200804";"Freezer, Undercounter, Fisher" size;"1";"0.00";"";"";"";"available" 
6499;"RFU200805";"Freezer, Undercounter, Fisher" size;"1";"0.00";"";"";"";"available" 
6500;"RFU200901";"Refrigerator, Undercounter, Summit" size;"1";"0.00";"";"";"";"available" 
6501;"RFU200902";"Freezer, Undercounter, Summit" size;"1";"0.00";"";"";"";"available" 
6502;"RFU200903";"Freezer, Undercounter, Summit" size;"1";"0.00";"";"";"";"available" 
6503;"RFU200904";"Refrigerator, Undercounter, Excellence" size;"1";"0.00";"";"";"";"lost" 
6504;"RFU200905";"Refrigerator, Undercounter, Summit" size;"1";"0.00";"";"";"";"available" 
6505;"RFU201301";"Refrigerator Undercounter Felix Storch Summit" size;"1";"0.00";"";"";"";"available" 
6506;"RFU201302";"Refrigerator Undercounter Felix Storch Summit" size;"1";"0.00";"";"";"";"available" 
6507;"RFU201303";"Refrigerator Undercounter Felix Storch Summit" size;"1";"0.00";"";"";"";"available" 
6508;"RFU201304";"Refrigerator Undercounter Felix Storch Summit" size;"1";"0.00";"";"";"";"available" 
6509;"RFU201305";"Refrigerator Undercounter Felix Storch Summit" size;"1";"0.00";"";"";"";"available" 
6510;"RFU201306";"Refrigerator Undercounter Felix Storch Summit" size;"1";"0.00";"";"";"";"available" 
6511;"RFU201307";"Refrigerator Undercounter Felix Storch Summit" size;"1";"0.00";"";"";"";"available" 
6512;"RFU201308";"Refrigerator Undercounter Felix Storch Summit" size;"1";"0.00";"";"";"";"available" 
6513;"RFW000441";"Coldroom, Walk-in A" size;"1";"0.00";"";"";"";"lost" 
6514;"RFW000442";"Coldroom, Walk-in B" size;"1";"0.00";"";"";"";"lost" 
6515;"RFW000443";"Coldroom, Walk-in C" size;"1";"0.00";"";"";"";"lost" 
6516;"RFW008200";"Coldroom, Walk-in" size;"1";"0.00";"";"";"";"available" 
6517;"RFX020057";"Refrigerator" size;"1";"0.00";"";"";"";"lost" 
6518;"RGF016567";"Rangefinder" size;"1";"0.00";"";"";"";"surplus" 
6519;"RGF201301";"Precision Laser Rangefinder With Hypsometer" size;"1";"0.00";"";"";"";"available" 
6520;"RGF201302";"Precision Laser Rangefinder With Hypsometer" size;"1";"0.00";"";"";"";"available" 
6521;"RGF201303";"Precision Laser Rangefinder With Hypsometer" size;"1";"0.00";"";"";"";"available" 
6522;"RGF201304";"Precision Laser Rangefinder With Hypsometer" size;"1";"0.00";"";"";"";"available" 
6523;"RGFL00001";"Rangefinder, Laser, Newcon Optik" size;"1";"0.00";"";"";"";"lost" 
6524;"RGFL00002";"Rangefinder, Laser, Opti-logic" size;"1";"0.00";"";"";"";"surplus" 
6525;"RGFL00003";"Rangefinder, Laser, Opti-logic" size;"1";"0.00";"";"";"";"surplus" 
6526;"RGFL00004";"Rangefinder, Laser, 1000lh Opti-logic" size;"1";"0.00";"";"";"";"none" 
6527;"RGFL00005";"Rangefinder, Laser, 1000lh Opti-logic" size;"1";"0.00";"";"";"";"surplus" 
6528;"RGFL00006";"Rangefinder, Laser, 1000lh Opti-logic" size;"1";"0.00";"";"";"";"available" 
6529;"RIM019438";"Radiometer" size;"1";"0.00";"";"";"";"surplus" 
6530;"RINGSTAND";"Ringstand" size;"1009";"18.00";"";"";"";"available" 
6531;"RLS200901";"Roller, Low Profile, Stovall" size;"1";"0.00";"";"";"";"none" 
6532;"RMP029051";"Slit, Micro, Easy Beam" size;"4";"0.00";"";"";"";"lost" 
6533;"RNG000973";"Stove, Electric, Ge" size;"1";"0.00";"";"";"";"surplus" 
6534;"RNS005534";"Stove, Electric" size;"1";"0.00";"";"";"";"lost" 
6535;"RNS005535";"Stove, Electric" size;"1";"0.00";"";"";"";"lost" 
6536;"RNS005537";"Stove, Electric" size;"1";"0.00";"";"";"";"surplus" 
6537;"RNS005538";"Stove, Electric" size;"4";"0.00";"";"";"";"lost" 
6538;"RNS005539";"Stove, Electric" size;"1";"0.00";"";"";"";"available" 
6539;"RNS005540";"Stove, Electric" size;"1";"0.00";"";"";"";"lost" 
6540;"RNS005541";"Stove, Electric" size;"1";"0.00";"";"";"";"lost" 
6541;"RNS005542";"Stove, Electric" size;"1";"0.00";"";"";"";"surplus" 
6542;"RNS005543";"Stove, Electric" size;"1";"0.00";"";"";"";"available" 
6543;"RNS005544";"Stove, Electric" size;"1";"0.00";"";"";"";"surplus" 
6544;"RNS005545";"Stove, Electric" size;"1";"0.00";"";"";"";"lost" 
6545;"RNS005547";"Stove, Electric" size;"1";"0.00";"";"";"";"lost" 
6546;"RNS005548";"Stove, Electric" size;"1";"0.00";"";"";"";"surplus" 
6547;"RNS005549";"Stove, Electric" size;"1";"0.00";"";"";"";"available" 
6548;"RNS005551";"Stove, Electric" size;"1";"0.00";"";"";"";"lost" 
6549;"RNS005552";"Stove, Electric" size;"1";"0.00";"";"";"";"lost" 
6550;"RNS005554";"Stove, Electric" size;"1";"0.00";"";"";"";"lost" 
6551;"RNS005563";"Stove, Electric" size;"1";"0.00";"";"";"";"lost" 
6552;"RNW016254";"Stove, Electric" size;"1";"0.00";"";"";"";"lost" 
6553;"ROB002001";"Rotator, Cell Culture Tube, Bellco" size;"1";"0.00";"";"";"";"available" 
6554;"ROBCOM001";"Electronic, Command Module, Irobot" size;"1";"0.00";"";"";"";"lost" 
6555;"ROBCOM002";"Electronic, Command Module, Irobot" size;"1";"0.00";"";"";"";"lost" 
6556;"ROBCOM003";"Electronic, Command Module, Irobot" size;"1";"0.00";"";"";"";"lost" 
6557;"ROBCOM004";"Electronic, Command Module, Irobot" size;"1";"0.00";"";"";"";"lost" 
6558;"ROBCOM005";"Electronic, Command Module, Irobot" size;"1";"0.00";"";"";"";"lost" 
6559;"ROBCOM006";"Electronic, Command Module, Irobot" size;"1";"0.00";"";"";"";"lost" 
6560;"ROBCOM007";"Electronic, Command Module, Irobot" size;"1";"0.00";"";"";"";"lost" 
6561;"ROBCOM008";"Electronic, Command Module, Irobot" size;"1";"0.00";"";"";"";"lost" 
6562;"ROBCOM009";"Electronic, Command Module, Irobot" size;"1";"0.00";"";"";"";"lost" 
6563;"ROBCOM010";"Electronic, Command Module, Irobot" size;"1";"0.00";"";"";"";"lost" 
6564;"ROBOT0001";"Electronic, Create Model 4400, Irobot" size;"1";"0.00";"";"";"";"available" 
6565;"ROBOT0002";"Electronic, Create Model 4400, Irobot" size;"1";"0.00";"";"";"";"available" 
6566;"ROBOT0003";"Electronic, Create Model 4400, Irobot" size;"1";"0.00";"";"";"";"available" 
6567;"ROBOT0004";"Electronic, Create Model 4400, Irobot" size;"1";"0.00";"";"";"";"available" 
6568;"ROBOT0005";"Electronic, Create Model 4400, Irobot" size;"1";"0.00";"";"";"";"available" 
6569;"ROBOT0006";"Electronic, Create Model 4400, Irobot" size;"1";"0.00";"";"";"";"available" 
6570;"ROBOT0007";"Electronic, Create Model 4400, Irobot" size;"1";"0.00";"";"";"";"available" 
6571;"ROBOT0008";"Electronic, Create Model 4400, Irobot" size;"1";"0.00";"";"";"";"available" 
6572;"ROBOT0009";"Electronic, Create Model 4400, Irobot" size;"1";"0.00";"";"";"";"available" 
6573;"ROBOT0010";"Electronic, Create Model 4400, Irobot" size;"1";"0.00";"";"";"";"available" 
6574;"ROCKHAMMR";"Rockhammr" size;"1001";"0.00";"";"";"";"available" 
6575;"ROD016257";"Survey, Rodlevel" size;"1";"0.00";"";"";"";"lost" 
6576;"RODLEVEL1";"Survey, Rodlevel" size;"1";"0.00";"";"";"";"lost" 
6577;"RODLEVEL2";"Survey, Rodlevel" size;"1";"0.00";"";"";"";"none" 
6578;"RODLEVEL3";"Survey, Rodlevel" size;"1";"0.00";"";"";"";"lost" 
6579;"RODLEVEL4";"Survey, Rodlevel" size;"1";"0.00";"";"";"";"lost" 
6580;"RODLEVEL5";"Survey, Rodlevel" size;"1";"0.00";"";"";"";"lost" 
6581;"RODLEVEL6";"Survey, Rodlevel" size;"1";"0.00";"";"";"";"none" 
6583;"RODLVLF01";"Survey, Rodlevel, Short, Feet" size;"1";"0.00";"";"";"";"none" 
6584;"RODLVLF02";"Survey, Rodlevel, Feet" size;"1";"40.00";"tigersupplies.com";"";"04/29/2022";"available" 
6585;"RODLVLF03";"Survey, Rodlevel, Feet" size;"1";"40.00";"tigersupplies.com";"";"04/29/2022";"available" 
6586;"RODLVLF04";"Survey, Rodlevel, Feet" size;"1";"40.00";"tigersupplies.com";"";"";"available" 
6587;"RODLVLF05";"Survey, Rodlevel, Feet" size;"1";"0.00";"";"";"";"lost" 
6588;"RODLVLF06";"Survey, Rodlevel, Feet" size;"1";"0.00";"";"";"";"lost" 
6589;"RODLVLM01";"Survey, Rodlevel, Metric" size;"1";"55.00";"";"";"";"none" 
6590;"RODLVLM02";"Survey, Rodlevel, Metric" size;"1";"55.00";"";"";"";"none" 
6591;"RODLVLM04";"Survey, Rodlevel, Telescoping, 4m" size;"1";"0.00";"";"";"";"none" 
6592;"RODLVLM05";"Survey, Rodlevel, Telescoping, 5m" size;"1";"0.00";"";"";"";"available" 
6593;"ROLLER001";"Roller, Flask" size;"1";"0.00";"";"";"";"none" 
6595;"ROM019564";"Rotator" size;"1";"0.00";"";"";"";"surplus" 
6596;"ROPE00000";"Rope" size;"1000";"0.00";"";"";"";"available" 
6597;"ROV000001";"Rotator, Variable" size;"1";"0.00";"";"";"";"lost" 
6598;"ROV012362";"Rotator, Variable" size;"1";"0.00";"";"";"";"surplus" 
6599;"ROV021798";"Rotator" size;"1";"0.00";"";"";"";"none" 
6600;"ROV200801";"Roto-vap, Buchi" size;"1";"0.00";"";"";"";"available" 
6601;"ROV200802";"Roto-vap, Buchi" size;"1";"0.00";"";"";"";"lost" 
6602;"ROVW20081";"Roto-vap, Water Bath, Buchi" size;"1";"0.00";"";"";"";"lost" 
6603;"ROVW20082";"Roto-vap, Dry Vac, Welch" size;"1";"0.00";"";"";"";"none" 
6604;"ROVW20083";"Roto-vap, Dry Vac, Welch" size;"1";"0.00";"";"";"";"available" 
6605;"RPU006194";"Polishing, Rock" size;"1";"0.00";"";"";"";"available" 
6606;"RPW201301";"Ruler, Parallel, 15&quot;" size;"1";"0.00";"";"";"";"available" 
6607;"RPW201302";"Ruler, Parallel, 15&quot;" size;"1";"0.00";"";"";"";"available" 
6608;"RPW201303";"Ruler, Parallel, 15&quot;" size;"1";"0.00";"";"";"";"available" 
6609;"RPW201304";"Ruler, Parallel, 15&quot;" size;"1";"0.00";"";"";"";"available" 
6610;"RPW201305";"Ruler, Parallel, 15&quot;" size;"1";"0.00";"";"";"";"available" 
6611;"RPW201306";"Ruler, Parallel, 15&quot;" size;"1";"0.00";"";"";"";"available" 
6612;"RSG000002";"Respirometer, P&amp;b" size;"1";"0.00";"";"";"";"none" 
6613;"RSG005087";"Respirometer" size;"1";"0.00";"";"";"";"lost" 
6614;"RSX000975";"Refrigerator" size;"1";"0.00";"";"";"";"surplus" 
6615;"RTB000001";"Refractometer, Brix/sugar" size;"1";"0.00";"";"";"";"none" 
6616;"RTB000002";"Refractometer, Brix/sugar" size;"1";"0.00";"";"";"";"none" 
6617;"RTB000003";"Refractometer, Brix/sugar" size;"1";"0.00";"";"";"";"none" 
6618;"RTB000004";"Refractometer, Brix/sugar" size;"1";"0.00";"";"";"";"none" 
6619;"RTB000005";"Refractometer, Brix/sugar" size;"1";"0.00";"";"";"";"none" 
6620;"RTB021547";"Refractometer, Brix/sugar" size;"1";"0.00";"";"";"";"surplus" 
6621;"RTB201101";"Brix (sugar) Refractometer (At SAL)" size;"1";"0.00";"";"";"";"available" 
6622;"RTB201102";"Brix (sugar) Refractometer (At SAL)" size;"1";"0.00";"";"";"";"available" 
6623;"RTB201103";"Brix (sugar) Refractometer (At SAL)" size;"1";"0.00";"";"";"";"available" 
6624;"RTB201104";"Brix (sugar) Refractometer (At SAL)" size;"1";"0.00";"";"";"";"available" 
6625;"RTD000001";"Refractometer, Differential, Flow Through" size;"1";"0.00";"";"";"";"lost" 
6626;"RTD018804";"Refractometer" size;"1";"0.00";"";"";"";"lost" 
6627;"RTS000001";"Refractometer" size;"1";"0.00";"";"";"";"lost" 
6628;"RTS000002";"Refractometer, Salinity" size;"1";"0.00";"";"";"";"none" 
6629;"RTS000003";"Refractometer, Salinity" size;"1";"0.00";"";"";"";"retired" 
6630;"RTS000004";"Refractometer, Salinity" size;"1";"0.00";"";"";"";"available" 
6631;"RTS000005";"Refractometer, Salinity" size;"1";"0.00";"";"";"";"retired" 
6632;"RTS000006";"Refractometer, Salinity" size;"1";"0.00";"";"";"";"retired" 
6633;"RTS006089";"Refractometer" size;"1";"0.00";"";"";"";"none" 
6634;"RTS006090";"Refractometer" size;"1";"0.00";"";"";"";"lost" 
6635;"RTS011060";"Refractometer" size;"1";"0.00";"";"";"";"lost" 
6636;"RTS021547";"Refractometer" size;"1";"0.00";"";"";"";"lost" 
6637;"RTX005584";"Refractometer" size;"1";"0.00";"";"";"";"available" 
6638;"RTX021359";"Refractometer" size;"1";"0.00";"";"";"";"retired" 
6639;"RTX021547";"Refractometer" size;"1";"0.00";"";"";"";"none" 
6640;"RTX179081";"Refractometer, Bausch &amp; Lomb" size;"1";"0.00";"";"";"";"available" 
6641;"RULER0000";"Ruler" size;"1004";"0.00";"";"";"";"none" 
6642;"RVT008044";"Recvrtlmnt" size;"1";"0.00";"";"";"";"surplus" 
6643;"RWB000001";"Recorder, Waveform" size;"1";"0.00";"";"";"";"surplus" 
6644;"RXGLVLM01";"Survey, Rod" size;"1";"0.00";"";"";"";"lost" 
6645;"SAFEGLASS";"Glasses, Safety" size;"1000";"0.00";"";"";"";"lost" 
6646;"SAHP07221";"Saw, Rock, Highland Park" size;"1";"0.00";"";"";"";"lost" 
6647;"SAHP08606";"Saw, Rock, Highland Park" size;"1";"0.00";"";"";"";"lost" 
6648;"SAL201401";"Laser Safety Glasses Goggles Filter Ylw Style 60" size;"1";"0.00";"";"";"";"available" 
